unit,fecha_inic,fecha_fin,value_replace,date_init,date_end
Platanal,2023-09-24 08:00:00,2023-09-24 16:00:00,100.0,"(2023,9,24,8,0)","(2023,9,24,16,0)"
Platanal,2024-02-16 05:00:00,2024-02-16 19:00:00,100.0,"(2024,2,16,5,0)","(2024,2,16,19,0)"
Platanal,2024-02-23 05:00:00,2024-02-23 19:00:00,100.0,"(2024,2,23,5,0)","(2024,2,23,19,0)"
Platanal,2024-03-18 05:00:00,2024-03-18 19:00:00,100.0,"(2024,3,18,5,0)","(2024,3,18,19,0)"
Platanal,2024-03-22 05:00:00,2024-03-22 19:00:00,100.0,"(2024,3,22,5,0)","(2024,3,22,19,0)"
Platanal,2023-12-15 23:00:00,2023-12-16 00:00:00,50.010361295238525,"(2023,12,15,23,0)","(2023,12,16,0,0)"
Platanal,2023-12-16 00:00:00,2023-12-16 17:00:00,50.010361295238525,"(2023,12,16,0,0)","(2023,12,16,17,0)"
Platanal,2024-02-16 05:00:00,2024-02-16 19:00:00,50.010361295238525,"(2024,2,16,5,0)","(2024,2,16,19,0)"
Platanal,2024-02-23 05:00:00,2024-02-23 19:00:00,50.010361295238525,"(2024,2,23,5,0)","(2024,2,23,19,0)"
Platanal,2024-06-15 00:00:00,2024-06-16 00:00:00,50.010361295238525,"(2024,6,15,0,0)","(2024,6,16,0,0)"
Platanal,2024-06-16 00:00:00,2024-06-17 00:00:00,50.010361295238525,"(2024,6,16,0,0)","(2024,6,17,0,0)"
Platanal,2024-06-17 00:00:00,2024-06-18 00:00:00,50.010361295238525,"(2024,6,17,0,0)","(2024,6,18,0,0)"
Platanal,2024-06-18 00:00:00,2024-06-19 00:00:00,50.010361295238525,"(2024,6,18,0,0)","(2024,6,19,0,0)"
Platanal,2024-06-19 00:00:00,2024-06-19 18:00:00,50.010361295238525,"(2024,6,19,0,0)","(2024,6,19,18,0)"
Platanal,2023-12-16 23:00:00,2023-12-17 00:00:00,49.98963870476148,"(2023,12,16,23,0)","(2023,12,17,0,0)"
Platanal,2023-12-17 00:00:00,2023-12-17 17:00:00,49.98963870476148,"(2023,12,17,0,0)","(2023,12,17,17,0)"
Platanal,2024-03-18 05:00:00,2024-03-18 19:00:00,49.98963870476148,"(2024,3,18,5,0)","(2024,3,18,19,0)"
Platanal,2024-03-22 05:00:00,2024-03-22 19:00:00,49.98963870476148,"(2024,3,22,5,0)","(2024,3,22,19,0)"
Platanal,2024-06-20 00:00:00,2024-06-21 00:00:00,49.98963870476148,"(2024,6,20,0,0)","(2024,6,21,0,0)"
Platanal,2024-06-21 00:00:00,2024-06-22 00:00:00,49.98963870476148,"(2024,6,21,0,0)","(2024,6,22,0,0)"
Platanal,2024-06-22 00:00:00,2024-06-23 00:00:00,49.98963870476148,"(2024,6,22,0,0)","(2024,6,23,0,0)"
Platanal,2024-06-23 00:00:00,2024-06-24 00:00:00,49.98963870476148,"(2024,6,23,0,0)","(2024,6,24,0,0)"
Platanal,2024-06-24 00:00:00,2024-06-24 18:00:00,49.98963870476148,"(2024,6,24,0,0)","(2024,6,24,18,0)"
Maranon,2023-08-06 06:00:00,2023-08-06 18:00:00,100.0,"(2023,8,6,6,0)","(2023,8,6,18,0)"
Maranon,2024-04-07 06:00:00,2024-04-07 18:00:00,100.0,"(2024,4,7,6,0)","(2024,4,7,18,0)"
Maranon,2023-08-04 06:00:00,2023-08-04 18:00:00,33.237951807228924,"(2023,8,4,6,0)","(2023,8,4,18,0)"
Maranon,2023-09-18 06:00:00,2023-09-19 00:00:00,33.237951807228924,"(2023,9,18,6,0)","(2023,9,19,0,0)"
Maranon,2023-09-19 00:00:00,2023-09-20 00:00:00,33.237951807228924,"(2023,9,19,0,0)","(2023,9,20,0,0)"
Maranon,2023-09-20 00:00:00,2023-09-21 00:00:00,33.237951807228924,"(2023,9,20,0,0)","(2023,9,21,0,0)"
Maranon,2023-09-21 00:00:00,2023-09-22 00:00:00,33.237951807228924,"(2023,9,21,0,0)","(2023,9,22,0,0)"
Maranon,2023-09-22 00:00:00,2023-09-23 00:00:00,33.237951807228924,"(2023,9,22,0,0)","(2023,9,23,0,0)"
Maranon,2023-09-23 00:00:00,2023-09-24 00:00:00,33.237951807228924,"(2023,9,23,0,0)","(2023,9,24,0,0)"
Maranon,2023-09-24 00:00:00,2023-09-25 00:00:00,33.237951807228924,"(2023,9,24,0,0)","(2023,9,25,0,0)"
Maranon,2023-09-25 00:00:00,2023-09-26 00:00:00,33.237951807228924,"(2023,9,25,0,0)","(2023,9,26,0,0)"
Maranon,2023-09-26 00:00:00,2023-09-27 00:00:00,33.237951807228924,"(2023,9,26,0,0)","(2023,9,27,0,0)"
Maranon,2023-09-27 00:00:00,2023-09-27 18:00:00,33.237951807228924,"(2023,9,27,0,0)","(2023,9,27,18,0)"
Maranon,2023-12-09 06:00:00,2023-12-09 18:00:00,33.237951807228924,"(2023,12,9,6,0)","(2023,12,9,18,0)"
Maranon,2024-01-01 00:00:00,2024-01-02 00:00:00,33.237951807228924,"(2024,1,1,0,0)","(2024,1,2,0,0)"
Maranon,2024-01-02 00:00:00,2024-01-03 00:00:00,33.237951807228924,"(2024,1,2,0,0)","(2024,1,3,0,0)"
Maranon,2024-01-03 00:00:00,2024-01-04 00:00:00,33.237951807228924,"(2024,1,3,0,0)","(2024,1,4,0,0)"
Maranon,2024-01-04 00:00:00,2024-01-05 00:00:00,33.237951807228924,"(2024,1,4,0,0)","(2024,1,5,0,0)"
Maranon,2024-01-05 00:00:00,2024-01-06 00:00:00,33.237951807228924,"(2024,1,5,0,0)","(2024,1,6,0,0)"
Maranon,2024-01-06 00:00:00,2024-01-07 00:00:00,33.237951807228924,"(2024,1,6,0,0)","(2024,1,7,0,0)"
Maranon,2024-01-07 00:00:00,2024-01-08 00:00:00,33.237951807228924,"(2024,1,7,0,0)","(2024,1,8,0,0)"
Maranon,2024-01-08 00:00:00,2024-01-09 00:00:00,33.237951807228924,"(2024,1,8,0,0)","(2024,1,9,0,0)"
Maranon,2024-01-09 00:00:00,2024-01-10 00:00:00,33.237951807228924,"(2024,1,9,0,0)","(2024,1,10,0,0)"
Maranon,2024-01-10 00:00:00,2024-01-11 00:00:00,33.237951807228924,"(2024,1,10,0,0)","(2024,1,11,0,0)"
Maranon,2024-01-11 00:00:00,2024-01-12 00:00:00,33.237951807228924,"(2024,1,11,0,0)","(2024,1,12,0,0)"
Maranon,2024-01-12 00:00:00,2024-01-13 00:00:00,33.237951807228924,"(2024,1,12,0,0)","(2024,1,13,0,0)"
Maranon,2024-01-13 00:00:00,2024-01-14 00:00:00,33.237951807228924,"(2024,1,13,0,0)","(2024,1,14,0,0)"
Maranon,2024-01-14 00:00:00,2024-01-15 00:00:00,33.237951807228924,"(2024,1,14,0,0)","(2024,1,15,0,0)"
Maranon,2024-01-15 00:00:00,2024-01-16 00:00:00,33.237951807228924,"(2024,1,15,0,0)","(2024,1,16,0,0)"
Maranon,2024-01-16 00:00:00,2024-01-17 00:00:00,33.237951807228924,"(2024,1,16,0,0)","(2024,1,17,0,0)"
Maranon,2024-01-17 00:00:00,2024-01-18 00:00:00,33.237951807228924,"(2024,1,17,0,0)","(2024,1,18,0,0)"
Maranon,2024-01-18 00:00:00,2024-01-19 00:00:00,33.237951807228924,"(2024,1,18,0,0)","(2024,1,19,0,0)"
Maranon,2024-01-19 00:00:00,2024-01-20 00:00:00,33.237951807228924,"(2024,1,19,0,0)","(2024,1,20,0,0)"
Maranon,2024-01-20 00:00:00,2024-01-21 00:00:00,33.237951807228924,"(2024,1,20,0,0)","(2024,1,21,0,0)"
Maranon,2024-01-21 00:00:00,2024-01-22 00:00:00,33.237951807228924,"(2024,1,21,0,0)","(2024,1,22,0,0)"
Maranon,2024-01-22 00:00:00,2024-01-23 00:00:00,33.237951807228924,"(2024,1,22,0,0)","(2024,1,23,0,0)"
Maranon,2024-01-23 00:00:00,2024-01-24 00:00:00,33.237951807228924,"(2024,1,23,0,0)","(2024,1,24,0,0)"
Maranon,2024-01-24 00:00:00,2024-01-25 00:00:00,33.237951807228924,"(2024,1,24,0,0)","(2024,1,25,0,0)"
Maranon,2024-01-25 00:00:00,2024-01-26 00:00:00,33.237951807228924,"(2024,1,25,0,0)","(2024,1,26,0,0)"
Maranon,2024-01-26 00:00:00,2024-01-27 00:00:00,33.237951807228924,"(2024,1,26,0,0)","(2024,1,27,0,0)"
Maranon,2024-01-27 00:00:00,2024-01-28 00:00:00,33.237951807228924,"(2024,1,27,0,0)","(2024,1,28,0,0)"
Maranon,2024-01-28 00:00:00,2024-01-29 00:00:00,33.237951807228924,"(2024,1,28,0,0)","(2024,1,29,0,0)"
Maranon,2024-01-29 00:00:00,2024-01-30 00:00:00,33.237951807228924,"(2024,1,29,0,0)","(2024,1,30,0,0)"
Maranon,2024-01-30 00:00:00,2024-01-31 00:00:00,33.237951807228924,"(2024,1,30,0,0)","(2024,1,31,0,0)"
Maranon,2024-01-31 00:00:00,2024-01-31 23:59:00,33.237951807228924,"(2024,1,31,0,0)","(2024,1,31,23,0)"
Maranon,2024-04-05 06:00:00,2024-04-05 18:00:00,33.237951807228924,"(2024,4,5,6,0)","(2024,4,5,18,0)"
Maranon,2023-08-05 06:00:00,2023-08-05 18:00:00,33.373493975903614,"(2023,8,5,6,0)","(2023,8,5,18,0)"
Maranon,2023-12-08 06:00:00,2023-12-08 18:00:00,33.373493975903614,"(2023,12,8,6,0)","(2023,12,8,18,0)"
Maranon,2024-03-01 00:00:00,2024-03-02 00:00:00,33.373493975903614,"(2024,3,1,0,0)","(2024,3,2,0,0)"
Maranon,2024-03-02 00:00:00,2024-03-03 00:00:00,33.373493975903614,"(2024,3,2,0,0)","(2024,3,3,0,0)"
Maranon,2024-03-03 00:00:00,2024-03-04 00:00:00,33.373493975903614,"(2024,3,3,0,0)","(2024,3,4,0,0)"
Maranon,2024-03-04 00:00:00,2024-03-05 00:00:00,33.373493975903614,"(2024,3,4,0,0)","(2024,3,5,0,0)"
Maranon,2024-03-05 00:00:00,2024-03-06 00:00:00,33.373493975903614,"(2024,3,5,0,0)","(2024,3,6,0,0)"
Maranon,2024-03-06 00:00:00,2024-03-07 00:00:00,33.373493975903614,"(2024,3,6,0,0)","(2024,3,7,0,0)"
Maranon,2024-03-07 00:00:00,2024-03-08 00:00:00,33.373493975903614,"(2024,3,7,0,0)","(2024,3,8,0,0)"
Maranon,2024-03-08 00:00:00,2024-03-09 00:00:00,33.373493975903614,"(2024,3,8,0,0)","(2024,3,9,0,0)"
Maranon,2024-03-09 00:00:00,2024-03-10 00:00:00,33.373493975903614,"(2024,3,9,0,0)","(2024,3,10,0,0)"
Maranon,2024-03-10 00:00:00,2024-03-11 00:00:00,33.373493975903614,"(2024,3,10,0,0)","(2024,3,11,0,0)"
Maranon,2024-03-11 00:00:00,2024-03-12 00:00:00,33.373493975903614,"(2024,3,11,0,0)","(2024,3,12,0,0)"
Maranon,2024-03-12 00:00:00,2024-03-13 00:00:00,33.373493975903614,"(2024,3,12,0,0)","(2024,3,13,0,0)"
Maranon,2024-03-13 00:00:00,2024-03-14 00:00:00,33.373493975903614,"(2024,3,13,0,0)","(2024,3,14,0,0)"
Maranon,2024-03-14 00:00:00,2024-03-15 00:00:00,33.373493975903614,"(2024,3,14,0,0)","(2024,3,15,0,0)"
Maranon,2024-03-15 00:00:00,2024-03-16 00:00:00,33.373493975903614,"(2024,3,15,0,0)","(2024,3,16,0,0)"
Maranon,2024-03-16 00:00:00,2024-03-17 00:00:00,33.373493975903614,"(2024,3,16,0,0)","(2024,3,17,0,0)"
Maranon,2024-03-17 00:00:00,2024-03-18 00:00:00,33.373493975903614,"(2024,3,17,0,0)","(2024,3,18,0,0)"
Maranon,2024-03-18 00:00:00,2024-03-19 00:00:00,33.373493975903614,"(2024,3,18,0,0)","(2024,3,19,0,0)"
Maranon,2024-03-19 00:00:00,2024-03-20 00:00:00,33.373493975903614,"(2024,3,19,0,0)","(2024,3,20,0,0)"
Maranon,2024-03-20 00:00:00,2024-03-21 00:00:00,33.373493975903614,"(2024,3,20,0,0)","(2024,3,21,0,0)"
Maranon,2024-03-21 00:00:00,2024-03-22 00:00:00,33.373493975903614,"(2024,3,21,0,0)","(2024,3,22,0,0)"
Maranon,2024-03-22 00:00:00,2024-03-23 00:00:00,33.373493975903614,"(2024,3,22,0,0)","(2024,3,23,0,0)"
Maranon,2024-03-23 00:00:00,2024-03-24 00:00:00,33.373493975903614,"(2024,3,23,0,0)","(2024,3,24,0,0)"
Maranon,2024-03-24 00:00:00,2024-03-25 00:00:00,33.373493975903614,"(2024,3,24,0,0)","(2024,3,25,0,0)"
Maranon,2024-03-25 00:00:00,2024-03-26 00:00:00,33.373493975903614,"(2024,3,25,0,0)","(2024,3,26,0,0)"
Maranon,2024-03-26 00:00:00,2024-03-27 00:00:00,33.373493975903614,"(2024,3,26,0,0)","(2024,3,27,0,0)"
Maranon,2024-03-27 00:00:00,2024-03-28 00:00:00,33.373493975903614,"(2024,3,27,0,0)","(2024,3,28,0,0)"
Maranon,2024-03-28 00:00:00,2024-03-29 00:00:00,33.373493975903614,"(2024,3,28,0,0)","(2024,3,29,0,0)"
Maranon,2024-03-29 00:00:00,2024-03-30 00:00:00,33.373493975903614,"(2024,3,29,0,0)","(2024,3,30,0,0)"
Maranon,2024-03-30 00:00:00,2024-03-31 00:00:00,33.373493975903614,"(2024,3,30,0,0)","(2024,3,31,0,0)"
Maranon,2024-03-31 00:00:00,2024-03-31 23:59:00,33.373493975903614,"(2024,3,31,0,0)","(2024,3,31,23,0)"
Maranon,2024-04-06 06:00:00,2024-04-06 18:00:00,33.373493975903614,"(2024,4,6,6,0)","(2024,4,6,18,0)"
Maranon,2023-08-07 06:00:00,2023-08-07 18:00:00,33.38855421686747,"(2023,8,7,6,0)","(2023,8,7,18,0)"
Maranon,2023-12-10 06:00:00,2023-12-10 18:00:00,33.38855421686747,"(2023,12,10,6,0)","(2023,12,10,18,0)"
Maranon,2024-02-01 00:00:00,2024-02-02 00:00:00,33.38855421686747,"(2024,2,1,0,0)","(2024,2,2,0,0)"
Maranon,2024-02-02 00:00:00,2024-02-03 00:00:00,33.38855421686747,"(2024,2,2,0,0)","(2024,2,3,0,0)"
Maranon,2024-02-03 00:00:00,2024-02-04 00:00:00,33.38855421686747,"(2024,2,3,0,0)","(2024,2,4,0,0)"
Maranon,2024-02-04 00:00:00,2024-02-05 00:00:00,33.38855421686747,"(2024,2,4,0,0)","(2024,2,5,0,0)"
Maranon,2024-02-05 00:00:00,2024-02-06 00:00:00,33.38855421686747,"(2024,2,5,0,0)","(2024,2,6,0,0)"
Maranon,2024-02-06 00:00:00,2024-02-07 00:00:00,33.38855421686747,"(2024,2,6,0,0)","(2024,2,7,0,0)"
Maranon,2024-02-07 00:00:00,2024-02-08 00:00:00,33.38855421686747,"(2024,2,7,0,0)","(2024,2,8,0,0)"
Maranon,2024-02-08 00:00:00,2024-02-09 00:00:00,33.38855421686747,"(2024,2,8,0,0)","(2024,2,9,0,0)"
Maranon,2024-02-09 00:00:00,2024-02-10 00:00:00,33.38855421686747,"(2024,2,9,0,0)","(2024,2,10,0,0)"
Maranon,2024-02-10 00:00:00,2024-02-11 00:00:00,33.38855421686747,"(2024,2,10,0,0)","(2024,2,11,0,0)"
Maranon,2024-02-11 00:00:00,2024-02-12 00:00:00,33.38855421686747,"(2024,2,11,0,0)","(2024,2,12,0,0)"
Maranon,2024-02-12 00:00:00,2024-02-13 00:00:00,33.38855421686747,"(2024,2,12,0,0)","(2024,2,13,0,0)"
Maranon,2024-02-13 00:00:00,2024-02-14 00:00:00,33.38855421686747,"(2024,2,13,0,0)","(2024,2,14,0,0)"
Maranon,2024-02-14 00:00:00,2024-02-15 00:00:00,33.38855421686747,"(2024,2,14,0,0)","(2024,2,15,0,0)"
Maranon,2024-02-15 00:00:00,2024-02-16 00:00:00,33.38855421686747,"(2024,2,15,0,0)","(2024,2,16,0,0)"
Maranon,2024-02-16 00:00:00,2024-02-17 00:00:00,33.38855421686747,"(2024,2,16,0,0)","(2024,2,17,0,0)"
Maranon,2024-02-17 00:00:00,2024-02-18 00:00:00,33.38855421686747,"(2024,2,17,0,0)","(2024,2,18,0,0)"
Maranon,2024-02-18 00:00:00,2024-02-19 00:00:00,33.38855421686747,"(2024,2,18,0,0)","(2024,2,19,0,0)"
Maranon,2024-02-19 00:00:00,2024-02-20 00:00:00,33.38855421686747,"(2024,2,19,0,0)","(2024,2,20,0,0)"
Maranon,2024-02-20 00:00:00,2024-02-21 00:00:00,33.38855421686747,"(2024,2,20,0,0)","(2024,2,21,0,0)"
Maranon,2024-02-21 00:00:00,2024-02-22 00:00:00,33.38855421686747,"(2024,2,21,0,0)","(2024,2,22,0,0)"
Maranon,2024-02-22 00:00:00,2024-02-23 00:00:00,33.38855421686747,"(2024,2,22,0,0)","(2024,2,23,0,0)"
Maranon,2024-02-23 00:00:00,2024-02-24 00:00:00,33.38855421686747,"(2024,2,23,0,0)","(2024,2,24,0,0)"
Maranon,2024-02-24 00:00:00,2024-02-25 00:00:00,33.38855421686747,"(2024,2,24,0,0)","(2024,2,25,0,0)"
Maranon,2024-02-25 00:00:00,2024-02-26 00:00:00,33.38855421686747,"(2024,2,25,0,0)","(2024,2,26,0,0)"
Maranon,2024-02-26 00:00:00,2024-02-27 00:00:00,33.38855421686747,"(2024,2,26,0,0)","(2024,2,27,0,0)"
Maranon,2024-02-27 00:00:00,2024-02-28 00:00:00,33.38855421686747,"(2024,2,27,0,0)","(2024,2,28,0,0)"
Maranon,2024-02-28 00:00:00,2024-02-29 00:00:00,33.38855421686747,"(2024,2,28,0,0)","(2024,2,29,0,0)"
Maranon,2024-02-29 00:00:00,2024-02-29 23:59:00,33.38855421686747,"(2024,2,29,0,0)","(2024,2,29,23,0)"
Maranon,2024-04-08 06:00:00,2024-04-08 18:00:00,33.38855421686747,"(2024,4,8,6,0)","(2024,4,8,18,0)"
Chimay,2023-07-01 00:00:00,2023-07-02 00:00:00,100.0,"(2023,7,1,0,0)","(2023,7,2,0,0)"
Chimay,2023-07-02 00:00:00,2023-07-03 00:00:00,100.0,"(2023,7,2,0,0)","(2023,7,3,0,0)"
Chimay,2023-07-03 00:00:00,2023-07-04 00:00:00,100.0,"(2023,7,3,0,0)","(2023,7,4,0,0)"
Chimay,2023-07-04 00:00:00,2023-07-05 00:00:00,100.0,"(2023,7,4,0,0)","(2023,7,5,0,0)"
Chimay,2023-07-05 00:00:00,2023-07-06 00:00:00,100.0,"(2023,7,5,0,0)","(2023,7,6,0,0)"
Chimay,2023-07-06 00:00:00,2023-07-07 00:00:00,100.0,"(2023,7,6,0,0)","(2023,7,7,0,0)"
Chimay,2023-07-07 00:00:00,2023-07-08 00:00:00,100.0,"(2023,7,7,0,0)","(2023,7,8,0,0)"
Chimay,2023-09-23 07:00:00,2023-09-23 17:00:00,100.0,"(2023,9,23,7,0)","(2023,9,23,17,0)"
Chimay,2023-09-24 07:00:00,2023-09-24 17:00:00,100.0,"(2023,9,24,7,0)","(2023,9,24,17,0)"
Chimay,2023-07-01 00:00:00,2023-07-02 00:00:00,50.96624699688858,"(2023,7,1,0,0)","(2023,7,2,0,0)"
Chimay,2023-07-01 00:00:00,2023-07-02 00:00:00,50.96624699688858,"(2023,7,1,0,0)","(2023,7,2,0,0)"
Chimay,2023-07-02 00:00:00,2023-07-03 00:00:00,50.96624699688858,"(2023,7,2,0,0)","(2023,7,3,0,0)"
Chimay,2023-07-02 00:00:00,2023-07-03 00:00:00,50.96624699688858,"(2023,7,2,0,0)","(2023,7,3,0,0)"
Chimay,2023-07-03 00:00:00,2023-07-04 00:00:00,50.96624699688858,"(2023,7,3,0,0)","(2023,7,4,0,0)"
Chimay,2023-07-03 00:00:00,2023-07-04 00:00:00,50.96624699688858,"(2023,7,3,0,0)","(2023,7,4,0,0)"
Chimay,2023-07-04 00:00:00,2023-07-05 00:00:00,50.96624699688858,"(2023,7,4,0,0)","(2023,7,5,0,0)"
Chimay,2023-07-04 00:00:00,2023-07-05 00:00:00,50.96624699688858,"(2023,7,4,0,0)","(2023,7,5,0,0)"
Chimay,2023-07-05 00:00:00,2023-07-06 00:00:00,50.96624699688858,"(2023,7,5,0,0)","(2023,7,6,0,0)"
Chimay,2023-07-05 00:00:00,2023-07-06 00:00:00,50.96624699688858,"(2023,7,5,0,0)","(2023,7,6,0,0)"
Chimay,2023-07-06 00:00:00,2023-07-07 00:00:00,50.96624699688858,"(2023,7,6,0,0)","(2023,7,7,0,0)"
Chimay,2023-07-06 00:00:00,2023-07-07 00:00:00,50.96624699688858,"(2023,7,6,0,0)","(2023,7,7,0,0)"
Chimay,2023-07-07 00:00:00,2023-07-08 00:00:00,50.96624699688858,"(2023,7,7,0,0)","(2023,7,8,0,0)"
Chimay,2023-07-07 00:00:00,2023-07-08 00:00:00,50.96624699688858,"(2023,7,7,0,0)","(2023,7,8,0,0)"
Chimay,2023-07-08 00:00:00,2023-07-09 00:00:00,50.96624699688858,"(2023,7,8,0,0)","(2023,7,9,0,0)"
Chimay,2023-07-09 00:00:00,2023-07-10 00:00:00,50.96624699688858,"(2023,7,9,0,0)","(2023,7,10,0,0)"
Chimay,2023-07-10 00:00:00,2023-07-11 00:00:00,50.96624699688858,"(2023,7,10,0,0)","(2023,7,11,0,0)"
Chimay,2023-07-10 07:00:00,2023-07-10 17:00:00,50.96624699688858,"(2023,7,10,7,0)","(2023,7,10,17,0)"
Chimay,2023-07-11 00:00:00,2023-07-12 00:00:00,50.96624699688858,"(2023,7,11,0,0)","(2023,7,12,0,0)"
Chimay,2023-07-12 00:00:00,2023-07-13 00:00:00,50.96624699688858,"(2023,7,12,0,0)","(2023,7,13,0,0)"
Chimay,2023-07-13 00:00:00,2023-07-14 00:00:00,50.96624699688858,"(2023,7,13,0,0)","(2023,7,14,0,0)"
Chimay,2023-07-14 00:00:00,2023-07-15 00:00:00,50.96624699688858,"(2023,7,14,0,0)","(2023,7,15,0,0)"
Chimay,2023-07-15 00:00:00,2023-07-16 00:00:00,50.96624699688858,"(2023,7,15,0,0)","(2023,7,16,0,0)"
Chimay,2023-07-16 00:00:00,2023-07-17 00:00:00,50.96624699688858,"(2023,7,16,0,0)","(2023,7,17,0,0)"
Chimay,2023-07-17 00:00:00,2023-07-18 00:00:00,50.96624699688858,"(2023,7,17,0,0)","(2023,7,18,0,0)"
Chimay,2023-07-18 00:00:00,2023-07-19 00:00:00,50.96624699688858,"(2023,7,18,0,0)","(2023,7,19,0,0)"
Chimay,2023-07-19 00:00:00,2023-07-20 00:00:00,50.96624699688858,"(2023,7,19,0,0)","(2023,7,20,0,0)"
Chimay,2023-07-20 00:00:00,2023-07-21 00:00:00,50.96624699688858,"(2023,7,20,0,0)","(2023,7,21,0,0)"
Chimay,2023-07-21 00:00:00,2023-07-22 00:00:00,50.96624699688858,"(2023,7,21,0,0)","(2023,7,22,0,0)"
Chimay,2023-07-22 00:00:00,2023-07-23 00:00:00,50.96624699688858,"(2023,7,22,0,0)","(2023,7,23,0,0)"
Chimay,2023-10-09 07:00:00,2023-10-09 17:00:00,50.96624699688858,"(2023,10,9,7,0)","(2023,10,9,17,0)"
Chimay,2024-01-20 07:00:00,2024-01-20 17:00:00,50.96624699688858,"(2024,1,20,7,0)","(2024,1,20,17,0)"
Chimay,2024-04-20 07:00:00,2024-04-20 17:00:00,50.96624699688858,"(2024,4,20,7,0)","(2024,4,20,17,0)"
Chimay,2023-07-01 00:00:00,2023-07-02 00:00:00,49.03375300311141,"(2023,7,1,0,0)","(2023,7,2,0,0)"
Chimay,2023-07-02 00:00:00,2023-07-03 00:00:00,49.03375300311141,"(2023,7,2,0,0)","(2023,7,3,0,0)"
Chimay,2023-07-03 00:00:00,2023-07-04 00:00:00,49.03375300311141,"(2023,7,3,0,0)","(2023,7,4,0,0)"
Chimay,2023-07-04 00:00:00,2023-07-05 00:00:00,49.03375300311141,"(2023,7,4,0,0)","(2023,7,5,0,0)"
Chimay,2023-07-05 00:00:00,2023-07-06 00:00:00,49.03375300311141,"(2023,7,5,0,0)","(2023,7,6,0,0)"
Chimay,2023-07-06 00:00:00,2023-07-07 00:00:00,49.03375300311141,"(2023,7,6,0,0)","(2023,7,7,0,0)"
Chimay,2023-07-07 00:00:00,2023-07-08 00:00:00,49.03375300311141,"(2023,7,7,0,0)","(2023,7,8,0,0)"
Chimay,2023-08-01 00:00:00,2023-08-02 00:00:00,49.03375300311141,"(2023,8,1,0,0)","(2023,8,2,0,0)"
Chimay,2023-08-02 00:00:00,2023-08-03 00:00:00,49.03375300311141,"(2023,8,2,0,0)","(2023,8,3,0,0)"
Chimay,2023-08-03 00:00:00,2023-08-04 00:00:00,49.03375300311141,"(2023,8,3,0,0)","(2023,8,4,0,0)"
Chimay,2023-08-04 00:00:00,2023-08-05 00:00:00,49.03375300311141,"(2023,8,4,0,0)","(2023,8,5,0,0)"
Chimay,2023-08-05 00:00:00,2023-08-06 00:00:00,49.03375300311141,"(2023,8,5,0,0)","(2023,8,6,0,0)"
Chimay,2023-08-06 00:00:00,2023-08-07 00:00:00,49.03375300311141,"(2023,8,6,0,0)","(2023,8,7,0,0)"
Chimay,2023-08-07 00:00:00,2023-08-08 00:00:00,49.03375300311141,"(2023,8,7,0,0)","(2023,8,8,0,0)"
Chimay,2023-08-08 00:00:00,2023-08-09 00:00:00,49.03375300311141,"(2023,8,8,0,0)","(2023,8,9,0,0)"
Chimay,2023-08-09 00:00:00,2023-08-10 00:00:00,49.03375300311141,"(2023,8,9,0,0)","(2023,8,10,0,0)"
Chimay,2023-08-10 00:00:00,2023-08-11 00:00:00,49.03375300311141,"(2023,8,10,0,0)","(2023,8,11,0,0)"
Chimay,2023-08-11 00:00:00,2023-08-12 00:00:00,49.03375300311141,"(2023,8,11,0,0)","(2023,8,12,0,0)"
Chimay,2023-08-12 00:00:00,2023-08-13 00:00:00,49.03375300311141,"(2023,8,12,0,0)","(2023,8,13,0,0)"
Chimay,2023-08-13 00:00:00,2023-08-14 00:00:00,49.03375300311141,"(2023,8,13,0,0)","(2023,8,14,0,0)"
Chimay,2023-08-14 00:00:00,2023-08-15 00:00:00,49.03375300311141,"(2023,8,14,0,0)","(2023,8,15,0,0)"
Chimay,2023-08-15 00:00:00,2023-08-16 00:00:00,49.03375300311141,"(2023,8,15,0,0)","(2023,8,16,0,0)"
Chimay,2023-08-16 00:00:00,2023-08-17 00:00:00,49.03375300311141,"(2023,8,16,0,0)","(2023,8,17,0,0)"
Chimay,2023-08-17 00:00:00,2023-08-18 00:00:00,49.03375300311141,"(2023,8,17,0,0)","(2023,8,18,0,0)"
Chimay,2023-08-18 00:00:00,2023-08-19 00:00:00,49.03375300311141,"(2023,8,18,0,0)","(2023,8,19,0,0)"
Chimay,2023-08-19 00:00:00,2023-08-20 00:00:00,49.03375300311141,"(2023,8,19,0,0)","(2023,8,20,0,0)"
Chimay,2023-08-20 00:00:00,2023-08-21 00:00:00,49.03375300311141,"(2023,8,20,0,0)","(2023,8,21,0,0)"
Chimay,2023-08-20 07:00:00,2023-08-20 17:00:00,49.03375300311141,"(2023,8,20,7,0)","(2023,8,20,17,0)"
Chimay,2023-10-12 06:59:59,2023-10-12 17:00:00,49.03375300311141,"(2023,10,12,6,0)","(2023,10,12,17,0)"
Chimay,2024-01-21 07:00:00,2024-01-21 17:00:00,49.03375300311141,"(2024,1,21,7,0)","(2024,1,21,17,0)"
Chimay,2024-04-21 07:00:00,2024-04-21 17:00:00,49.03375300311141,"(2024,4,21,7,0)","(2024,4,21,17,0)"
Yanango,2023-09-17 07:00:00,2023-09-17 17:00:00,100.0,"(2023,9,17,7,0)","(2023,9,17,17,0)"
